"Message",Normal,"          P/Invoke 'GetFullPathNameW' resolved to api-ms-win-core-file-l1-2-1.dll!GetFullPathNameW"
"Message",Normal,"          P/Invoke 'RoGetBufferMarshaler' resolved to api-ms-win-core-winrt-robuffer-l1-1-0.dll!RoGetBufferMarshaler"
"Message",Normal,"  Interop code generated."
"Message",Normal,"  Written code to AssemblyInfo.g.cs"
"Message",Normal,"  Written code to Adapters.g.cs"
"Message",Normal,"  Written code to Data.g.cs"
"Message",Normal,"  Written code to Helpers.g.cs"
"Message",Normal,"  Written code to ImplTypes.g.cs"
"Message",Normal,"  Written code to PInvoke.g.cs"
"Message",Normal,"  Written code to SafeTypes.g.cs"
"Message",Normal,"  Written code to SharedStubs.g.cs"
"Message",Normal,"  Written code to Lane.ITFProxy.g.cs"
"Message",Normal,"Running 'CompileMcgSourceAndSerializationAssemblyGenerator' transform, heap at 234 MB."
"Message",High,"Generating serialization code"
"Message",High,"Compiling interop code"
"Message",Low,"Compiling MCG output with arguments:  /debug:""pdbonly"" /nowarn:""0436;0618;1668;1685;1701;1702"" /debug+ /nostdlib+ /optimize+ /out:""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\Lane.Interop.dll"" /pdb:""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\Lane.Interop.pdb"" /platform:""arm"" /warnaserror+ /unsafe /noconfig /nologo /target:library /define:""WIN32"" /define:""ARM"" /define:""MCG_PRE_BUILD"" /r:""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\lib\Private\System.Private.Corelib.dll"" /r:""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\lib\Private\System.Private.Corelib.InteropServices.dll"" /r:""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\lib\Private\System.Private.Interop.dll"" /r:""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\in\System.Private.Uri.dll"" /r:""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\lib\Private\System.Private.CompilerServices.ICastable.dll"" /r:""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\lib\Private\System.Private.Reflection.dll"" /r:""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\lib\Private\System.Private.DispatchProxy.dll"" /r:""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\in\System.Reflection.DispatchProxy.dll"" /r:""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\in\System.Reflection.dll"" /r:""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\in\System.Runtime.dll"" /r:""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\in\System.Runtime.InteropServices.dll"" /r:""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\in\System.Runtime.InteropServices.WindowsRuntime.dll"" /r:""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\in\System.Numerics.Vectors.dll"" /r:""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\in\System.Threading.dll"" /r:""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\in\System.Diagnostics.Debug.dll"" /r:""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\in\System.Runtime.Handles.dll"" /r:""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\in\System.Dynamic.Runtime.dll"" /r:""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\lib\Private\System.Private.CoreLib.Augments.dll"" /r:""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\in\System.Runtime.Extensions.dll"" /r:""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\in\System.Collections.dll"" /r:""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\in\System.ObjectModel.dll"" /r:""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\in\System.Runtime.WindowsRuntime.dll"" /r:""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\in\System.Runtime.WindowsRuntime.UI.Xaml.dll"" ""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\Lane.ITFProxy.g.cs"" ""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\Lane.Interop\Adapters.g.cs"" ""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\Lane.Interop\AssemblyInfo.g.cs"" ""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\Lane.Interop\Data.g.cs"" ""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\Lane.Interop\Helpers.g.cs"" ""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\Lane.Interop\ImplTypes.g.cs"" ""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\Lane.Interop\PInvoke.g.cs"" ""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\Lane.Interop\SafeTypes.g.cs"" ""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\Lane.Interop\SharedStubs.g.cs"""
"Message",Normal,"Running 'DumpNativeResources' transform, heap at 235 MB."
"Message",Normal,"Running 'ReducedCopyInitialize' transform, heap at 235 MB."
"Message",Normal,"Running 'ReducedCopyEmptyTypes' transform, heap at 262 MB."
"Message",Normal,"Running 'ReducedCopyPopulateTypes' transform, heap at 197 MB."
"Message",Normal,"Running 'ReducedCopyLateMetadata' transform, heap at 247 MB."
"Message",Normal,"Running 'ReducedCopyMethodBodies' transform, heap at 258 MB."
"Message",Normal,"Running 'ReducedCopyComplete' transform, heap at 296 MB."
"Message",Normal,"Running 'ReducedCopyCleanup' transform, heap at 316 MB."
"Message",Normal,"Running 'DeveloperExperienceModeOnlyCodeRemover' transform, heap at 316 MB."
"Message",Normal,"Running 'ComImportDetector' transform, heap at 317 MB."
"Message",Normal,"Running 'McgAccessor' transform, heap at 317 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 319 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 322 MB."
"Message",Normal,"Running 'McgTypeOf' transform, heap at 324 MB."
"Message",Normal,"Running 'ExceptionMiniaturizer' transform, heap at 333 MB."
"Message",Normal,"Running 'EventSource' transform, heap at 320 MB."
"Message",Normal,"Running 'ValueType' transform, heap at 321 MB."
"Message",Normal,"Running 'Attribute' transform, heap at 324 MB."
"Message",Normal,"Running 'GetType' transform, heap at 325 MB."
"Message",Normal,"Running 'McgFixups' transform, heap at 327 MB."
"Message",Normal,"Running 'ResourceManagerCtor' transform, heap at 329 MB."
"Message",Normal,"Running 'TypeofTypeHandle' transform, heap at 329 MB."
"Message",Normal,"Running 'DispatchProxyIntrinsics' transform, heap at 338 MB."
"Message",Normal,"Running 'StaticInitData' transform, heap at 338 MB."
"Message",Normal,"Running 'StartupCodeInjector' transform, heap at 321 MB."
"Message",Normal,"Running 'InjectAppContextSwitches' transform, heap at 321 MB."
"Message",Normal,"Running 'ImplementLibraryDynamicInvokeHelpers' transform, heap at 321 MB."
"Message",Normal,"Running 'Delegate' transform, heap at 321 MB."
"Message",Normal,"Running 'DelegateCtorCall' transform, heap at 339 MB."
"Message",Normal,"Running 'LazyGenerics' transform, heap at 342 MB."
"Message",Normal,"Running 'AddReflectionBlockedAttributes' transform, heap at 355 MB."
"Message",Normal,"Running 'DisableOptimization' transform, heap at 356 MB."
"Message",Normal,"Running 'CreateMetadata' transform, heap at 356 MB."
"Message",Normal,"Running 'SynchronizedMethod' transform, heap at 351 MB."
"Message",Normal,"Running 'ReflectionInvoke' transform, heap at 351 MB."
"Message",Normal,"Running 'ScrubOpenCalls' transform, heap at 355 MB."
"Message",Normal,"Running 'Calli' transform, heap at 355 MB."
"Message",Normal,"Running 'ConvertCatchIntoFilter' transform, heap at 368 MB."
"Message",Normal,"Running 'ReflectionMappingInfoEmit' transform, heap at 369 MB."
"Message",Normal,"Running 'ConvertManagedWinMD' transform, heap at 373 MB."
"Message",Normal,"Running 'Reducer' transform, heap at 373 MB."
"Message",High,"Cleaning up unreferenced code"
"Message",Normal,"Running 'WriteAssemblies' transform, heap at 412 MB."
"Message",Normal,""
"Message",Normal,"Transform summary"
"Message",Normal,"   ms | heap delta | name"
"Message",Normal," 33937 |        162 | Analysis"
"Message",Normal,"  7305 |          1 | CompileMcgSourceAndSerializationAssemblyGenerator"
"Message",Normal,"  6630 |         39 | Reducer"
"Message",Normal,"  6128 |         81 | WriteAssemblies"
"Message",Normal,"  5295 |         62 | Mcg"
"Message",Normal,"  2224 |         -5 | CreateMetadata"
"Message",Normal,"  1363 |         50 | ReducedCopyPopulateTypes"
"Message",Normal,"  1342 |         38 | ReducedCopyMethodBodies"
"Message",Normal,"  1189 |         13 | LazyGenerics"
"Message",Normal,"  1174 |        -65 | ReducedCopyEmptyTypes"
"Message",Normal,"   809 |        -13 | ExceptionMiniaturizer"
"Message",Normal,"   737 |        -17 | StaticInitData"
"Message",Normal,"   713 |         11 | ReducedCopyLateMetadata"
"Message",Normal,"   644 |         20 | ReducedCopyComplete"
"Message",Normal,"   390 |         27 | ReducedCopyInitialize"
"Message",Normal,"   359 |          9 | McgTypeOf"
"Message",Normal,"   340 |          3 | McgRedirect"
"Message",Normal,"   272 |          9 | TypeofTypeHandle"
"Message",Normal,"   261 |          2 | McgRedirect"
"Message",Normal,"   249 |         13 | Calli"
"Message",Normal,"   233 |          0 | DumpNativeResources"
"Message",Normal,"   148 |          3 | DelegateCtorCall"
"Message",Normal,"   131 |         18 | Delegate"
"Message",Normal,"    94 |          1 | EventSource"
"Message",Normal,"    94 |          2 | McgFixups"
"Message",Normal,"    84 |          2 | GetType"
"Message",Normal,"    61 |          0 | SynchronizedMethod"
"Message",Normal,"    36 |          0 | ScrubOpenCalls"
"Message",Normal,"    36 |          0 | DispatchProxyIntrinsics"
"Message",Normal,"    34 |          0 | StartupCodeInjector"
"Message",Normal,"    30 |          2 | McgAccessor"
"Message",Normal,"    29 |          4 | ReflectionInvoke"
"Message",Normal,"    24 |          3 | ValueType"
"Message",Normal,"    17 |          4 | ReflectionMappingInfoEmit"
"Message",Normal,"    15 |          1 | ConvertCatchIntoFilter"
"Message",Normal,"    10 |          1 | Attribute"
"Message",Normal,"     6 |          1 | DeveloperExperienceModeOnlyCodeRemover"
"Message",Normal,"     3 |          1 | AddReflectionBlockedAttributes"
"Message",Normal,"     2 |          0 | ResourceManagerCtor"
"Message",Normal,"     0 |          0 | ReducedCopyCleanup"
"Message",Normal,"     0 |          0 | DisableOptimization"
"Message",Normal,"     0 |          0 | ConvertManagedWinMD"
"Message",Normal,"     0 |          0 | ComImportDetector"
"Message",Normal,"     0 |          0 | ImplementLibraryDynamicInvokeHelpers"
"Message",Normal,"     0 |          0 | InjectAppContextSwitches"
"Message",Low,"Done executing task ""ILTransformTask""."
"Message",Low,"Task ""WriteLinesToFile"" skipped, due to false condition; ('$(BuildSharedAssemblies)' == 'true') was evaluated as ('false' == 'true')."
"Message",Low,"Done building target ""RunILTransforms"" in project ""Unnamed_1""."
"Message",Low,"Target ""CheckSharedAssemblyClosure"" skipped, due to false condition; ('$(BuildSharedAssemblies)' == 'true') was evaluated as ('false' == 'true')."
"Message",Low,"Target ""MergePgoCounts"" skipped, due to false condition; ('$(Pgu)'=='true' and '$(MultiPhasePgd)'!='true') was evaluated as ('false'=='true' and 'false'!='true')."
"Message",Low,"Target ""GenerateMDILResponseFileSingleFile"" in file ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\IlcInternals.targets"" from project ""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\Unnamed_1"" (target ""GenerateMDILSingleFile"" depends on it):"
"Message",Low,"Building target ""GenerateMDILResponseFileSingleFile"" completely."
"Message",Low,"Output file ""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\nutcargs.rsp"" does not exist."
"Message",Low,"Task ""IlcMessageTask"""
"Message",High,"Generating native code"
"Message",Low,"Done executing task ""IlcMessageTask""."
"Message",Low,"Task ""MakeDir"""
"Message",Normal,"Creating directory ""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\MDIL\""."
"Message",Low,"Done executing task ""MakeDir""."
"Message",Low,"Task ""WriteLinesToFile"""
"Message",Low,"Done executing task ""WriteLinesToFile""."
"Message",Low,"Done building target ""GenerateMDILResponseFileSingleFile"" in project ""Unnamed_1""."
"Message",Low,"Target ""GenerateMDILSingleFile"" in file ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\IlcInternals.targets"" from project ""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\Unnamed_1"" (target ""GenerateMDIL"" depends on it):"
"Message",Low,"Building target ""GenerateMDILSingleFile"" completely."
"Message",Low,"Output file ""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\MDIL\Lane.mdilexe"" does not exist."
"Message",Low,"Using ""StartProcessTask"" task from assembly ""Microsoft.Build.ILTasks""."
"Message",Low,"Task ""StartProcessTask"""
"Message",Normal,"Launching 'C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\Tools\nutc_driver.exe @""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\nutcargs.rsp""'"
"Message",Low,"Microsoft (R) MDIL Compiler - Version 1.0.23309.00"
"Message",Low,"Copyright (c) Microsoft Corporation.  All rights reserved."
"Message",Low,"Scanning input types"
"Message",Low,"Scanning 13248 methods."
"Message",Low,"Scanning 6369 methods."
"Message",Low,"Scanning 4681 methods."
"Message",Low,"Scanning 3413 methods."
"Message",Low,"Scanning 5056 methods."
"Message",Low,"Scanning 4029 methods."
"Message",Low,"Scanning 3141 methods."
"Message",Low,"Scanning 2304 methods."
"Message",Low,"Scanning 1730 methods."
"Message",Low,"Scanning 1144 methods."
"Message",Low,"Scanning 738 methods."
"Message",Low,"Scanning 413 methods."
"Message",Low,"Scanning 173 methods."
"Message",Low,"Scanning 94 methods."
"Message",Low,"Scanning 32 methods."
"Message",Low,"Scanning 50 methods."
"Message",Low,"Scanning 28 methods."
"Message",Low,"Scanning 10 methods."
"Message",Low,"Eager code generation"
"Message",Low,"Compiling 46653 methods."
"Message",Low,"Deferred code generation"
"Message",Low,"Successfully generated 'C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\MDIL\Lane.mdilexe'"
"Message",Low,"Successfully generated 'C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\MDIL\Lane.mdilpdb'"
"Message",Normal,"'C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\Tools\nutc_driver.exe @""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\nutcargs.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       78 |   129797 |   129797 |   129719 |   129797 | [0] Nutc SingleFile"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       129797 ms"
"Message",Normal,"System time per command: 129797 ms"
"Message",Normal,"Total duration:          129719 ms"
"Message",Normal,"Total lifetime:          129797 ms"
"Message",Normal,"Requested DOP:           2"
"Message",Normal,"Duration DOP:            1,0"
"Message",Normal,"Lifetime DOP:            1,0"
"Message",Low,"Done executing task ""StartProcessTask""."
"Message",Low,"Done building target ""GenerateMDILSingleFile"" in project ""Unnamed_1""."
"Message",Low,"Target ""GenerateMDIL"" in file ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\IlcInternals.targets"" from project ""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\Unnamed_1"" (target ""MDILBindPrepare"" depends on it):"
"Message",Normal,"Skipping target ""GenerateMDIL"" because all output files are up-to-date with respect to the input files."
"Message",Low,"Input files: C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\nutcargs.rsp"
"Message",Low,"Output files: C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\MDIL\Lane.mdilexe;C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\MDIL\Lane.mdilpdb"
"Message",Low,"Done building target ""GenerateMDIL"" in project ""Unnamed_1""."
"Message",Low,"Target ""GenerateBuildInfo"" in file ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\IlcInternals.targets"" from project ""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\Unnamed_1"" (target ""MDILBindPrepare"" depends on it):"
"Message",Low,"Building target ""GenerateBuildInfo"" completely."
"Message",Low,"Output file ""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\Native.res"" does not exist."
"Message",Low,"Task ""StartProcessTask"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Windows Kits\10\bin\x86\rc.exe /c 65001 /r /fo ""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""'"
"Message",Low,"Microsoft (R) Windows (R) Resource Compiler Version 10.0.10011.16384"
"Message",Low,"Copyright (C) Microsoft Corporation.  All rights reserved."
"Message",Normal,"'C:\Program Files (x86)\Windows Kits\10\bin\x86\rc.exe /c 65001 /r /fo ""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       15 |     1390 |     1390 |     1375 |     1390 | [0] RC"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       1390 ms"
"Message",Normal,"System time per command: 1390 ms"
"Message",Normal,"Total duration:          1375 ms"
"Message",Normal,"Total lifetime:          1390 ms"
"Message",Normal,"Requested DOP:           2"
"Message",Normal,"Duration DOP:            1,0"
"Message",Normal,"Lifetime DOP:            1,0"
"Message",Low,"Done executing task ""StartProcessTask""."
"Message",Low,"Using ""BinaryConcatenateTask"" task from assembly ""Microsoft.Build.ILTasks""."
"Message",Low,"Task ""BinaryConcatenateTask"""
"Message",Normal,"Concatenating into 'C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\Native.res' with alignment '4'."
"Message",Normal," Added 'C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\ILTransformed\Lane.res' at offset 0."
"Message",Normal," Added 'C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\BuildInfo\BuildInfo.res' at offset 1352."
"Message",Low,"Done executing task ""BinaryConcatenateTask""."
"Message",Low,"Done building target ""GenerateBuildInfo"" in project ""Unnamed_1""."
"Message",Low,"Target ""MDILBindPrepare"" in file ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\IlcInternals.targets"" from project ""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\Unnamed_1"" (target ""MDILBindCreateResponseFiles"" depends on it):"
"Message",Low,"Task ""MakeDir"""
"Message",Normal,"Creating directory ""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\Native\""."
"Message",Low,"Done executing task ""MakeDir""."
"Message",Low,"Task ""StartProcessTask"" skipped, due to false condition; ('$(Pgi)'=='true') was evaluated as ('false'=='true')."
"Message",Low,"Done building target ""MDILBindPrepare"" in project ""Unnamed_1""."
"Message",Low,"Target ""MDILBindCreateResponseFiles"" in file ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\IlcInternals.targets"" from project ""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\Unnamed_1"" (target ""MDILBind"" depends on it):"
"Message",Low,"Building target ""MDILBindCreateResponseFiles"" completely."
"Message",Low,"Output file ""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\rhbindargs.Lane.rsp"" does not exist."
"Message",Low,"Task ""WriteLinesToFile"""
"Message",Low,"Done executing task ""WriteLinesToFile""."
"Message",Low,"Done building target ""MDILBindCreateResponseFiles"" in project ""Unnamed_1""."
"Message",Low,"Target ""MDILBind"" in file ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\IlcInternals.targets"" from project ""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\Unnamed_1"" (target ""CopyNativeExecutablesToOutput"" depends on it):"
"Message",Low,"Building target ""MDILBind"" completely."
"Message",Low,"Output file ""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\Native\Lane.exe"" does not exist."
"Message",Low,"Task ""IlcMessageTask"""
"Message",High,"Generating fixups for native code"
"Message",Low,"Done executing task ""IlcMessageTask""."
"Message",Low,"Task ""StartProcessTask"""
"Message",Normal,"Launching 'C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\Tools\rhbind.exe @""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\rhbindargs.Lane.rsp""'"
"Message",Low,"OS VERSION: major: 6  minor: 2"
"Message",Low,"MDIL: C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\MDIL\Lane.mdilexe"
"Message",Low,"MDILPDB: C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\MDIL\Lane.mdilpdb"
"Message",Low,"IL: C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\MDIL\Lane.ilexe"
"Message",Low,"NI: C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\Native\Lane.dll"
"Message",Low,"SHIM: C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\Native\Lane.exe"
"Message",Low,"REDHAWK_RUNTIME_DLL_NAME_A=mrt100_app.dll"
"Message",Low,"pdb: C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\Native\Lane.pdb"
"Message",Low,"Produced C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\Native\Lane.dll in 12.228 seconds"
"Message",Normal,"'C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\Tools\rhbind.exe @""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\obj\ARM\Release\ilc\intermediate\rhbindargs.Lane.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |      500 |    14531 |    14531 |    14031 |    14531 | [0] rhbind Lane"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       14531 ms"
"Message",Normal,"System time per command: 14531 ms"
"Message",Normal,"Total duration:          14031 ms"
"Message",Normal,"Total lifetime:          14531 ms"
"Message",Normal,"Requested DOP:           2"
"Message",Normal,"Duration DOP:            1,0"
"Message",Normal,"Lifetime DOP:            1,0"
"Message",Low,"Done executing task ""StartProcessTask""."
"Message",Low,"Task ""Move"" skipped, due to false condition; ('$(PdbPath)'!='') was evaluated as (''!='')."
"Message",Low,"Done building target ""MDILBind"" in project ""Unnamed_1""."
"Message",Low,"Target ""CopyNativeExecutablesToOutput"" in file ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\IlcInternals.targets"" from project ""C:\Users\Doniald\Desktop\ManualReference\Lane\Lane\Unnamed_1"" (target ""Build"" depends on it):"
"Message",Low,"Using ""AddToNativePackageTask"" task from assembly ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\ilc.exe""."
"Message",Low,"Task ""AddToNativePackageTask"""
"Message",Low,"Done executing task ""AddToNativePackageTask""."
"Message",Low,"Task ""AddToNativePackageTask"""
"Message",Low,"Done executing task ""AddToNativePackageTask""."
"Message",Low,"Task ""AddToNativePackageTask"" skipped, due to false condition; ('$(BuildSharedAssemblies)' != 'true' and '$(AllowAppLocalMrt)' == 'true') was evaluated as ('false' != 'true' and 'false' == 'true')."
"Message",Low,"Task ""AddToNativePackageTask"" skipped, due to false condition; ('$(BuildSharedAssemblies)' == 'true') was evaluated as ('false' == 'true')."
"Message",Low,"Task ""AddToNativePackageTask"" skipped, due to false condition; ('$(BuildSharedAssemblies)' == 'true') was evaluated as ('false' == 'true')."
"Message",Low,"Task ""AddToNativePackageTask"" skipped, due to false condition; ('$(BuildSharedAssemblies)' == 'true') was evaluated as ('false' == 'true')."
"Message",Low,"Task ""AddToNativePackageTask"" skipped, due to false condition; ('$(BuildSharedAssemblies)' == 'true' And '$(InternalFeatureSwitch_ILTableOfContents)' == 'true') was evaluated as ('false' == 'true' And 'true' == 'true')."
"Message",Low,"Task ""AddToNativePackageTask"" skipped, due to false condition; ('$(BuildSharedAssemblies)' == 'true' And '$(InternalFeatureSwitch_ILTableOfContents)' == 'true') was evaluated as ('false' == 'true' And 'true' == 'true')."
"Message",Low,"Task ""AddToNativePackageTask"" skipped, due to false condition; ('$(BuildSharedAssemblies)' == 'true' And '$(InternalFeatureSwitch_ILTableOfContents)' == 'true') was evaluated as ('false' == 'true' And 'true' == 'true')."
"Message",Low,"Task ""AddToNativePackageTask"" skipped, due to false condition; ('$(BuildSharedAssemblies)' == 'true' And '$(InternalFeatureSwitch_ILTableOfContents)' == 'true') was evaluated as ('false' == 'true' And 'true' == 'true')."
"Message",Low,"Task ""AddToNativePackageTask"" skipped, due to false condition; ('$(BuildSharedAssemblies)' == 'true') was evaluated as ('false' == 'true')."
"Message",Low,"Task ""AddToNativePackageTask"" skipped, due to false condition; ('$(BuildSharedAssemblies)' == 'true') was evaluated as ('false' == 'true')."
"Message",Low,"Task ""AddToNativePackageTask"" skipped, due to false condition; ('$(BuildSharedAssemblies)' == 'true') was evaluated as ('false' == 'true')."
"Message",Low,"Task ""AddToNativePackageTask"" skipped, due to false condition; ('$(Pgi)'=='true') was evaluated as ('false'=='true')."
